session_id,start_timestamp,end_timestamp,original_length,used_length,sequence
2b28d966-4b8c-4010-9d61-31f2cd39fc33,1778584532659.0,1778584540625.0,6,7,[CLS] HOME|START_SESSION|NONE HOME|ENTER_HOME|NONE HOME|CLICK_ELEMENT|CLICK HOME|HOVER_ELEMENT|HOVER_SHORT HOME|SCROLL_HOME|SCROLL_LOW HOME|HOVER_ELEMENT|HOVER_SHORT
978b6a5a-9d93-4895-b422-ec0f953a8d33,1778584687805.0,1778584738477.0,13,14,[CLS] HOME|START_SESSION|NONE PRODUCT|SCROLL_PRICE|SCROLLED PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLLED PRODUCT|ADD_CART|CLICK PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_UNKNOWN PRODUCT|VIEW_REVIEW|CLICK PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|CHECK_SIZE|CLICK PRODUCT|ADD_CART|CLICK PRODUCT|INACTIVE|GAP_LONG PRODUCT|TAB_RETURN|GAP_UNKNOWN
a1a394df-9468-4288-b8bb-087028289e38,1778584700854.0,1778584710073.0,11,12,[CLS] HOME|START_SESSION|NONE HOME|ADD_CART|HOVER_SHORT HOME|SCROLL_HOME|SCROLL_LOW HOME|CHECK_SHIPPING|HOVER_SHORT HOME|SCROLL_HOME|SCROLL_LOW PRODUCT|ZOOM_IMAGE|ZOOM HOME|CLICK_ELEMENT|CLICK PRODUCT|VIEW_PRODUCT|CLICK HOME|HOVER_ELEMENT|HOVER_SHORT PRODUCT|ENTER_PRODUCT|NONE PRODUCT|SCROLL_PRODUCT|SCROLL_UNKNOWN
5f03568f-21b0-4b5b-b4f9-fd5f585ecae9,1778584782640.0,1778584855023.0,5,6,[CLS] HOME|START_SESSION|NONE PRODUCT|SCROLL_PRICE|SCROLLED PRODUCT|START_SESSION|NONE PRODUCT|SCROLL_PRICE|SCROLLED PRODUCT|CHECK_PRICE|CLICK
dc3bdbea-ce97-4497-89ac-5832ffa5ba03,1778585008722.0,1778585033017.0,26,27,[CLS] HOME|START_SESSION|NONE HOME|SCROLL_HOME|SCROLL_LOW HOME|SCROLL_HOME|SCROLL_MID HOME|SCROLL_HOME|SCROLL_LOW HOME|SCROLL_HOME|SCROLL_MID PRODUCT|START_SESSION|NONE PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|CHECK_SIZE|HOVER_SHORT PRODUCT|SCROLL_SIZE|SCROLL_MID PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_HIGH PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_UNKNOWN PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|CLICK_ELEMENT|CLICK PRODUCT|SCROLL_PRODUCT|SCROLL_HIGH PRODUCT|CHECK_SIZE|HOVER_SHORT PRODUCT|SCROLL_SIZE|SCROLL_MID PRODUCT|ZOOM_IMAGE|ZOOM PRODUCT|CHECK_SIZE|HOVER_SHORT PRODUCT|SCROLL_SIZE|SCROLL_LOW PRODUCT|SCROLL_PRODUCT|SCROLL_UNKNOWN PRODUCT|ZOOM_IMAGE|ZOOM PRODUCT|HOVER_ELEMENT|HOVER_SHORT
e21170c4-0841-4c5c-91d4-c05717711be5,1778585043933.0,1778585074638.0,10,11,[CLS] HOME|TAB_OUT|NONE HOME|TAB_RETURN|GAP_MEDIUM PRODUCT|START_SESSION|NONE PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_SIZE|SCROLL_HIGH PRODUCT|DISTRACTED_EPISODE|REPEAT PRODUCT|SCROLL_PRODUCT|SCROLL_UNKNOWN PRODUCT|HOVER_ELEMENT|HOVER_SHORT
8ba5de59-52ce-4eb1-9098-301589e0e3c6,1778585086934.0,1778585133418.0,9,10,[CLS] HOME|START_SESSION|NONE PRODUCT|SCROLL_PRICE|SCROLLED PRODUCT|START_SESSION|NONE PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLLED PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_MID PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_UNKNOWN
b8e003cd-6e00-493b-bd6c-4d10dce1e6cc,1778585181557.0,1778585264043.0,7,8,[CLS] HOME|START_SESSION|NONE PRODUCT|SCROLL_PRICE|SCROLLED PRODUCT|CHECK_PRICE|CLICK PRODUCT|INACTIVE|GAP_LONG PRODUCT|CHECK_PRICE|HOVER_LONG PRODUCT|TAB_OUT|NONE PRODUCT|TAB_RETURN|GAP_MEDIUM
8e164b45-1ef6-4359-a567-5ed316ebd67c,1778585310359.0,1778585321001.0,8,9,[CLS] PRODUCT|START_SESSION|NONE PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|SCROLL_SIZE|SCROLL_MID PRODUCT|SCROLL_PRODUCT|SCROLL_HIGH PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_SIZE|SCROLL_HIGH PRODUCT|SCROLL_PRODUCT|SCROLL_HIGH
787d7c6f-0169-4a0e-bad4-0118445eeebc,1778585329083.0,1778585356897.0,18,19,[CLS] HOME|START_SESSION|NONE HOME|SCROLL_HOME|SCROLL_LOW PRODUCT|START_SESSION|NONE PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|SCROLL_SIZE|SCROLLED PRODUCT|SCROLL_PRODUCT|SCROLL_HIGH PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|VIEW_REVIEW|CLICK PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|ADD_CART|CLICK PRODUCT|SCROLL_PRODUCT|SCROLL_HIGH PRODUCT|ADD_CART|HOVER_LONG
f99269c7-9859-457c-9f68-05bee2daee60,1778585373525.0,1778585429402.0,15,16,[CLS] PRODUCT|START_SESSION|NONE PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_SIZE|SCROLL_HIGH PRODUCT|SCROLL_PRODUCT|SCROLL_HIGH PRODUCT|SCROLL_PRODUCT|SCROLL_UNKNOWN PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|INACTIVE|GAP_LONG PRODUCT|CLICK_ELEMENT|CLICK PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|VIEW_REVIEW|CLICK PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|TAB_OUT|NONE PRODUCT|TAB_RETURN|GAP_MEDIUM
63910780-85b9-437c-ab61-bf4d49755a73,1778585438294.0,1778585447856.0,7,8,[CLS] HOME|START_SESSION|NONE HOME|ENTER_HOME|NONE HOME|SCROLL_HOME|SCROLL_LOW HOME|SCROLL_HOME|SCROLL_MID PRODUCT|CHECK_SHIPPING|HOVER_SHORT PRODUCT|SCROLL_SHIPPING|SCROLL_MID HOME|HOVER_ELEMENT|HOVER_SHORT
8163039b-0b0b-454a-9796-72218e56a77b,1778585485135.0,1778585514960.0,5,6,[CLS] HOME|TAB_OUT|NONE HOME|START_SESSION|NONE PRODUCT|SCROLL_PRICE|SCROLLED PRODUCT|TAB_OUT|NONE PRODUCT|TAB_RETURN|GAP_MEDIUM
4a1127be-d292-4f7d-9ddb-53931a120a4f,1778586627612.0,1778586651625.0,30,31,[CLS] HOME|START_SESSION|NONE HOME|SCROLL_HOME|SCROLL_LOW HOME|SCROLL_HOME|SCROLL_MID HOME|SCROLL_HOME|SCROLL_HIGH HOME|SCROLL_HOME|SCROLL_MID HOME|SCROLL_HOME|SCROLL_HIGH HOME|HOVER_ELEMENT|HOVER_SHORT HOME|SCROLL_HOME|SCROLL_UNKNOWN HOME|HOVER_ELEMENT|HOVER_SHORT HOME|SCROLL_HOME|SCROLL_HIGH HOME|EXIT_BOUNCE|NONE PRODUCT|START_SESSION|NONE PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|SCROLL_SIZE|SCROLLED PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_HIGH PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_UNKNOWN PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|CHECK_SIZE|CLICK PRODUCT|SCROLL_PRODUCT|SCROLL_HIGH PRODUCT|CHECK_SIZE|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_HIGH PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_LOW
df84813b-8b27-4c3c-b082-8dbcbdb53564,1778587356657.0,1778587493449.0,9,10,[CLS] HOME|START_SESSION|NONE PRODUCT|SCROLL_PRICE|SCROLLED PRODUCT|INACTIVE|GAP_LONG PRODUCT|CHECK_PRICE|CLICK PRODUCT|SCROLL_PRICE|SCROLL_UNKNOWN PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_HIGH PRODUCT|TAB_OUT|NONE PRODUCT|TAB_RETURN|GAP_MEDIUM
df20d037-40a5-4630-b144-ae5883f5415f,1778589372072.0,1778589383937.0,10,11,[CLS] PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_UNKNOWN PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|VIEW_REVIEW|CLICK PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|VIEW_REVIEW|CLICK PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_LOW
36bdde1b-fa1a-4d2b-bbf2-fd3c9bf8a0e0,1778589394382.0,1778589406307.0,11,12,[CLS] PRODUCT|START_SESSION|NONE PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_SIZE|SCROLL_HIGH PRODUCT|SCROLL_PRODUCT|SCROLL_HIGH PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_SIZE|SCROLL_LOW PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_SIZE|SCROLL_HIGH PRODUCT|SCROLL_PRODUCT|SCROLL_HIGH
71770973-a39c-4f09-9711-20242b2f5b8a,1778590386469.0,1778590411401.0,8,9,[CLS] PRODUCT|START_SESSION|NONE PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|SCROLL_SIZE|SCROLL_HIGH PRODUCT|SCROLL_SIZE|SCROLL_MID PRODUCT|DISTRACTED_EPISODE|REPEAT PRODUCT|SCROLL_PRODUCT|SCROLL_UNKNOWN PRODUCT|ADD_CART|HOVER_SHORT
4f6e6e2c-d017-4a6d-8ac2-5fe5d9451407,1778591321511.0,1778591398149.0,13,14,[CLS] HOME|START_SESSION|NONE PRODUCT|SCROLL_PRICE|SCROLLED PRODUCT|INACTIVE|GAP_LONG PRODUCT|SCROLL_PRICE|SCROLLED PRODUCT|START_SESSION|NONE PRODUCT|SCROLL_PRICE|SCROLLED PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_HIGH PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_MID PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_LOW PRODUCT|SCROLL_PRICE|SCROLL_UNKNOWN
47fdc107-b112-4f40-bfd7-ffa0873be6ec,1778591743768.0,1778591795349.0,10,11,[CLS] PRODUCT|START_SESSION|NONE PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_SIZE|SCROLL_MID PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|CLICK_ELEMENT|CLICK CART|ENTER_CART|NONE CART|DISTRACTED_EPISODE|REPEAT
a0dbef2e-61cc-49b5-98e0-f9e0cf25e87e,1778592834974.0,1778592861812.0,5,6,[CLS] HOME|TAB_OUT|NONE HOME|START_SESSION|NONE PRODUCT|SCROLL_PRICE|SCROLLED PRODUCT|TAB_OUT|NONE PRODUCT|TAB_RETURN|GAP_MEDIUM
a9a6b44d-86d3-4e59-84df-712b502fb058,1778592936222.0,1778592966365.0,9,10,[CLS] HOME|TAB_OUT|NONE PRODUCT|START_SESSION|NONE PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|DISTRACTED_EPISODE|REPEAT PRODUCT|SCROLL_SIZE|SCROLL_LOW PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_MID
f7620775-dad9-4290-acbc-722449195573,1778592981410.0,1778593014427.0,9,10,[CLS] HOME|TAB_OUT|NONE PRODUCT|START_SESSION|NONE PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_SIZE|SCROLL_HIGH PRODUCT|DISTRACTED_EPISODE|REPEAT PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_UNKNOWN
58616250-75a9-49b3-935f-eb48946452eb,1778593025252.0,1778593046717.0,26,27,[CLS] HOME|START_SESSION|NONE HOME|SCROLL_HOME|SCROLL_LOW HOME|SCROLL_HOME|SCROLL_HIGH HOME|SCROLL_HOME|SCROLL_MID HOME|SCROLL_HOME|SCROLL_HIGH PRODUCT|START_SESSION|NONE PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|SCROLL_SIZE|SCROLL_HIGH PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_UNKNOWN PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|CHECK_SIZE|HOVER_SHORT PRODUCT|SCROLL_SIZE|SCROLL_LOW PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|CLICK_ELEMENT|CLICK PRODUCT|SCROLL_PRODUCT|SCROLL_UNKNOWN CART|ENTER_CART|NONE CART|HOVER_ELEMENT|HOVER_SHORT CART|ADD_CART|CLICK CART|SCROLL_PAGE|SCROLL_HIGH
a67343fa-e79a-4886-ac11-dba21a36622d,1778593106019.0,1778593123545.0,9,10,[CLS] HOME|START_SESSION|NONE PRODUCT|SCROLL_PRICE|SCROLLED PRODUCT|START_SESSION|NONE PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLLED PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_MID PRODUCT|SCROLL_PRICE|SCROLL_UNKNOWN PRODUCT|CHECK_PRICE|HOVER_SHORT
3eb6e1a7-809d-49be-8a58-78b829d7fa3e,1778593132986.0,1778593147308.0,8,9,[CLS] HOME|START_SESSION|NONE HOME|ENTER_HOME|NONE HOME|SCROLL_HOME|SCROLL_LOW HOME|SCROLL_HOME|SCROLL_HIGH HOME|SCROLL_HOME|SCROLL_MID HOME|SCROLL_HOME|SCROLL_HIGH HOME|HOVER_ELEMENT|HOVER_SHORT HOME|SCROLL_HOME|SCROLL_LOW
c69c6692-7099-49f2-a9ea-415f5dfc0eff,1778593179829.0,1778593226559.0,9,10,[CLS] HOME|START_SESSION|NONE PRODUCT|SCROLL_PRICE|SCROLLED PRODUCT|START_SESSION|NONE PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLLED PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLLED PRODUCT|ADD_CART|HOVER_SHORT
0bb05569-c7be-4eaa-b984-155c327b744a,1778593337987.0,1778593346668.0,7,8,[CLS] HOME|START_SESSION|NONE HOME|ENTER_HOME|NONE HOME|SCROLL_HOME|SCROLL_LOW HOME|SCROLL_HOME|SCROLL_HIGH HOME|SCROLL_HOME|SCROLL_MID HOME|HOVER_ELEMENT|HOVER_SHORT HOME|SCROLL_HOME|SCROLL_LOW
d5ecd304-e1d9-4f06-b582-65f74147786c,1778593394877.0,1778593405695.0,10,11,[CLS] PRODUCT|START_SESSION|NONE PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|SCROLL_SIZE|SCROLLED PRODUCT|SCROLL_PRODUCT|SCROLL_HIGH PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_SIZE|SCROLL_LOW PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_SIZE|SCROLL_HIGH PRODUCT|SCROLL_PRODUCT|SCROLL_HIGH
81ac99b1-8084-4280-9adc-ffdfe4a1914b,1778593415201.0,1778593436733.0,20,21,[CLS] HOME|START_SESSION|NONE HOME|SCROLL_HOME|SCROLL_LOW HOME|SCROLL_HOME|SCROLL_MID HOME|SCROLL_HOME|SCROLL_UNKNOWN PRODUCT|START_SESSION|NONE PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_SIZE|SCROLL_HIGH PRODUCT|SCROLL_PRODUCT|SCROLL_HIGH PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|CHECK_SIZE|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_UNKNOWN PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|CLICK_ELEMENT|CLICK PRODUCT|ZOOM_IMAGE|ZOOM
a81c6cfe-2d58-493e-8bc0-cb658c83fca3,1778593469700.0,1778593552946.0,11,12,[CLS] HOME|START_SESSION|NONE PRODUCT|SCROLL_PRICE|SCROLLED PRODUCT|START_INPUT|FOCUS PRODUCT|CHECK_PRICE|CLICK PRODUCT|INACTIVE|GAP_LONG PRODUCT|CHECK_PRICE|HOVER_LONG PRODUCT|EDIT_INPUT|BLUR PRODUCT|ABANDON_INPUT|EMPTY PRODUCT|CHECK_PRICE|CLICK PRODUCT|TAB_OUT|NONE PRODUCT|TAB_RETURN|GAP_MEDIUM
fef92c40-05f2-4915-94c2-d0ebd6f43325,1778593561796.0,1778593591723.0,21,22,[CLS] PRODUCT|START_SESSION|NONE PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|SCROLL_SIZE|SCROLLED PRODUCT|SCROLL_PRODUCT|SCROLL_HIGH PRODUCT|CHECK_SIZE|HOVER_SHORT PRODUCT|SCROLL_PRODUCT|SCROLL_UNKNOWN PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|ADD_CART|CLICK CART|ENTER_CART|NONE CART|ADD_CART|HOVER_SHORT CART|CLICK_ELEMENT|CLICK CART|ENTER_CART|NONE CART|HOVER_ELEMENT|HOVER_SHORT CART|ADD_CART|CLICK CART|ENTER_CART|NONE CART|ADD_CART|HOVER_SHORT CART|CLICK_ELEMENT|CLICK CART|ENTER_CART|NONE CART|TAB_OUT|NONE CART|TAB_RETURN|GAP_MEDIUM
839000b0-f6bb-4ba0-8777-3cccbd651a94,1778593600844.0,1778593640809.0,5,6,[CLS] HOME|START_SESSION|NONE PRODUCT|SCROLL_PRICE|SCROLLED PRODUCT|START_SESSION|NONE PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLLED
6ff794b0-188f-44dc-b55e-ae405be1cf24,1778593727151.0,1778593752626.0,14,15,[CLS] PRODUCT|START_SESSION|NONE PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_SIZE|SCROLL_HIGH PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|CLICK_ELEMENT|CLICK PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|VIEW_REVIEW|CLICK PRODUCT|VIEW_REVIEW|HOVER_SHORT PRODUCT|CLICK_ELEMENT|CLICK PRODUCT|TAB_OUT|NONE PRODUCT|TAB_RETURN|GAP_MEDIUM
371438c1-d048-46ee-885d-c33df0271703,1778593810183.0,1778593820951.0,10,11,[CLS] PRODUCT|START_SESSION|NONE PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|SCROLL_SIZE|SCROLL_MID PRODUCT|SCROLL_PRODUCT|SCROLL_HIGH PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_PRODUCT|SCROLL_LOW PRODUCT|SCROLL_PRODUCT|SCROLL_MID PRODUCT|SCROLL_SIZE|SCROLL_HIGH PRODUCT|SCROLL_PRODUCT|SCROLL_HIGH
55e8c9e4-4692-4ee8-85b9-6846f912f8f1,1778593830473.0,1778593903008.0,65,66,[CLS] HOME|START_SESSION|NONE PRODUCT|SCROLL_PRICE|SCROLLED PRODUCT|START_SESSION|NONE PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLLED PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_UNKNOWN PRODUCT|SCROLL_PRICE|SCROLL_HIGH PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_UNKNOWN PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_HIGH PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_UNKNOWN PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_HIGH PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_UNKNOWN PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_HIGH PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_UNKNOWN PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_HIGH PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_UNKNOWN PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_HIGH PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_UNKNOWN PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_HIGH PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_UNKNOWN PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_HIGH PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_UNKNOWN PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_HIGH PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_UNKNOWN PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_HIGH PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_UNKNOWN PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_HIGH PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_UNKNOWN PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_HIGH PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_UNKNOWN PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_HIGH PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_UNKNOWN PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_HIGH PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_UNKNOWN PRODUCT|ADD_CART|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLL_HIGH
a5c7607b-0af5-4a27-8664-c3555d502bc7,1778596232555.0,1778596562636.0,5,6,[CLS] HOME|START_SESSION|NONE PRODUCT|SCROLL_PRICE|SCROLLED PRODUCT|START_INPUT|FOCUS PRODUCT|CHECK_PRICE|CLICK PRODUCT|DISTRACTED_EPISODE|REPEAT
158062ce-1515-4476-af37-7a51c2731e24,1778596827337.0,1778596838146.0,5,6,[CLS] HOME|START_SESSION|NONE PRODUCT|SCROLL_PRICE|SCROLLED PRODUCT|START_SESSION|NONE PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|SCROLL_PRICE|SCROLLED
