session_id,start_timestamp,end_timestamp,length,sequence
test-session-001,1775639492000.0,1775639492000.0,2,PRODUCT|VIEW_PRODUCT|CLICK PRODUCT|ADD_CART|CLICK
b2718b62-d35a-43d6-b13c-8d07aee6524c,1775641625847.0,1775641923052.0,17,HOME|START_SESSION|NONE HOME|ENTER_HOME|NONE HOME|CHECK_PRICE|HOVER_SHORT HOME|UNKNOWN_EVENT|mouse_move HOME|INACTIVE|GAP_SHORT HOME|TAB_OUT|NONE HOME|UNKNOWN_EVENT|mouse_move HOME|INACTIVE|GAP_MEDIUM HOME|TAB_RETURN|GAP_LONG HOME|TAB_OUT|NONE HOME|TAB_RETURN|GAP_MEDIUM HOME|TAB_OUT|NONE HOME|UNKNOWN_EVENT|mouse_move HOME|INACTIVE|GAP_LONG HOME|TAB_RETURN|GAP_LONG HOME|TAB_OUT|NONE HOME|UNKNOWN_EVENT|mouse_move
51103c13-7ae7-4008-b600-4f89f5d94219,1775722899418.0,1775724924191.0,74,HOME|START_SESSION|NONE HOME|ENTER_HOME|NONE HOME|TAB_OUT|NONE HOME|TAB_RETURN|GAP_SHORT HOME|TAB_OUT|NONE HOME|UNKNOWN_EVENT|mouse_move HOME|INACTIVE|GAP_LONG HOME|TAB_RETURN|GAP_LONG PRODUCT|ENTER_PRODUCT|NONE PRODUCT|CLICK_ELEMENT|CLICK PRODUCT|UNKNOWN_EVENT|time_to_first_click PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|UNKNOWN_EVENT|mouse_move PRODUCT|INACTIVE|GAP_LONG PRODUCT|TAB_OUT|NONE PRODUCT|UNKNOWN_EVENT|mouse_move PRODUCT|TAB_RETURN|GAP_LONG PRODUCT|INACTIVE|GAP_LONG PRODUCT|TAB_OUT|NONE PRODUCT|INACTIVE|GAP_LONG PRODUCT|TAB_RETURN|GAP_LONG PRODUCT|TAB_OUT|NONE PRODUCT|UNKNOWN_EVENT|mouse_move PRODUCT|START_SESSION|NONE PRODUCT|UNKNOWN_EVENT|mouse_move PRODUCT|CHECK_PRICE|HOVER_LONG PRODUCT|UNKNOWN_EVENT|mouse_move PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|UNKNOWN_EVENT|mouse_move PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|TAB_OUT|NONE PRODUCT|UNKNOWN_EVENT|mouse_move PRODUCT|TAB_RETURN|GAP_SHORT PRODUCT|TAB_OUT|NONE PRODUCT|INACTIVE|GAP_LONG PRODUCT|TAB_RETURN|GAP_LONG PRODUCT|TAB_OUT|NONE PRODUCT|INACTIVE|GAP_LONG PRODUCT|TAB_RETURN|GAP_LONG PRODUCT|TAB_OUT|NONE PRODUCT|TAB_RETURN|GAP_SHORT PRODUCT|TAB_OUT|NONE PRODUCT|INACTIVE|GAP_LONG PRODUCT|TAB_RETURN|GAP_LONG PRODUCT|TAB_OUT|NONE PRODUCT|INACTIVE|GAP_LONG PRODUCT|TAB_RETURN|GAP_LONG PRODUCT|TAB_OUT|NONE PRODUCT|INACTIVE|GAP_LONG PRODUCT|TAB_RETURN|GAP_LONG PRODUCT|TAB_OUT|NONE PRODUCT|INACTIVE|GAP_SHORT PRODUCT|TAB_RETURN|GAP_LONG PRODUCT|TAB_OUT|NONE PRODUCT|TAB_RETURN|GAP_MEDIUM PRODUCT|TAB_OUT|NONE PRODUCT|INACTIVE|GAP_LONG PRODUCT|TAB_RETURN|GAP_LONG PRODUCT|TAB_OUT|NONE PRODUCT|INACTIVE|GAP_LONG PRODUCT|TAB_RETURN|GAP_LONG PRODUCT|TAB_OUT|NONE PRODUCT|TAB_RETURN|GAP_SHORT PRODUCT|TAB_OUT|NONE PRODUCT|INACTIVE|GAP_LONG PRODUCT|TAB_RETURN|GAP_LONG PRODUCT|TAB_OUT|NONE PRODUCT|UNKNOWN_EVENT|mouse_move PRODUCT|INACTIVE|GAP_SHORT PRODUCT|TAB_RETURN|GAP_LONG PRODUCT|TAB_OUT|NONE PRODUCT|INACTIVE|GAP_LONG PRODUCT|TAB_RETURN|GAP_LONG PRODUCT|TAB_OUT|NONE
7011b65c-5f92-4987-bf11-33e4674bacac,1775842498340.0,1775842498440.0,3,HOME|START_SESSION|NONE HOME|ENTER_HOME|NONE HOME|EXIT_SESSION|NONE
9df05f31-0432-4345-b5b2-2619899221f2,1775842498906.0,1775842499010.0,3,HOME|START_SESSION|NONE HOME|ENTER_HOME|NONE HOME|EXIT_SESSION|NONE
6ec92418-0b4f-468d-83ac-499cc940a566,1775960813465.0,1775960897879.0,369,HOME|START_SESSION|NONE HOME|ENTER_HOME|NONE HOME|HOVER_ELEMENT|HOVER_SHORT HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|CHECK_PRICE|HOVER_SHORT HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_HIGH HOME|UNKNOWN_EVENT|scroll_speed HOME|UNKNOWN_EVENT|mouse_move HOME|HOVER_ELEMENT|HOVER_SHORT HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_HIGH HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_HIGH HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_HIGH HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_HIGH HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_HIGH HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_HIGH HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_HIGH HOME|UNKNOWN_EVENT|scroll_speed HOME|UNKNOWN_EVENT|scroll_direction_change HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_HIGH HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_HIGH HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_HIGH HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_HIGH HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_HIGH HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|CHECK_PRICE|HOVER_SHORT HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|HOVER_ELEMENT|HOVER_SHORT HOME|UNKNOWN_EVENT|scroll_stop HOME|CHECK_PRICE|HOVER_SHORT HOME|TAB_OUT|NONE HOME|UNKNOWN_EVENT|mouse_move HOME|TAB_RETURN|GAP_LONG HOME|CHECK_PRICE|HOVER_SHORT PRODUCT|ENTER_PRODUCT|NONE PRODUCT|CLICK_ELEMENT|CLICK PRODUCT|UNKNOWN_EVENT|time_to_first_click PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|UNKNOWN_EVENT|mouse_move PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|TAB_OUT|NONE PRODUCT|UNKNOWN_EVENT|mouse_move PRODUCT|TAB_RETURN|GAP_SHORT PRODUCT|TAB_OUT|NONE PRODUCT|INACTIVE|GAP_SHORT PRODUCT|TAB_RETURN|GAP_LONG PRODUCT|TAB_OUT|NONE PRODUCT|INACTIVE|GAP_MEDIUM PRODUCT|TAB_RETURN|GAP_LONG PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|ENTER_PRODUCT|NONE PRODUCT|CLICK_ELEMENT|CLICK PRODUCT|UNKNOWN_EVENT|mouse_move PRODUCT|HOVER_ELEMENT|HOVER_SHORT PRODUCT|CHECK_PRICE|HOVER_SHORT PRODUCT|UNKNOWN_EVENT|mouse_move HOME|ENTER_HOME|NONE HOME|CLICK_ELEMENT|CLICK HOME|HOVER_ELEMENT|HOVER_SHORT HOME|UNKNOWN_EVENT|scroll_direction_change HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|CHECK_PRICE|HOVER_SHORT HOME|UNKNOWN_EVENT|scroll_speed HOME|UNKNOWN_EVENT|scroll_stop HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_HIGH HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_HIGH HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_HIGH HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_HIGH HOME|UNKNOWN_EVENT|scroll_speed HOME|HOVER_ELEMENT|HOVER_SHORT HOME|UNKNOWN_EVENT|scroll_stop HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_HIGH HOME|UNKNOWN_EVENT|scroll_speed HOME|UNKNOWN_EVENT|mouse_move HOME|UNKNOWN_EVENT|scroll_direction_change HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_HIGH HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_HIGH HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_HIGH HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|CHECK_SHIPPING|HOVER_SHORT HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|UNKNOWN_EVENT|scroll_stop HOME|HOVER_ELEMENT|HOVER_SHORT HOME|UNKNOWN_EVENT|mouse_move HOME|UNKNOWN_EVENT|screen_resize HOME|UNKNOWN_EVENT|scroll_direction_change HOME|UNKNOWN_EVENT|scroll_speed HOME|UNKNOWN_EVENT|scroll_stop HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|UNKNOWN_EVENT|scroll_stop HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|UNKNOWN_EVENT|scroll_stop HOME|UNKNOWN_EVENT|scroll_speed HOME|UNKNOWN_EVENT|scroll_direction_change HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|UNKNOWN_EVENT|scroll_direction_change HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_HIGH HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_HIGH HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_HIGH HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_HIGH HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_HIGH HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_HIGH HOME|UNKNOWN_EVENT|scroll_speed HOME|UNKNOWN_EVENT|scroll_stop HOME|UNKNOWN_EVENT|scroll_direction_change HOME|UNKNOWN_EVENT|scroll_speed HOME|UNKNOWN_EVENT|scroll_stop CART|ENTER_CART|NONE CART|CLICK_ELEMENT|CLICK CART|UNKNOWN_EVENT|scroll_speed CART|UNKNOWN_EVENT|scroll_stop CART|SCROLL_PAGE|SCROLL_HIGH CART|UNKNOWN_EVENT|scroll_speed CART|SCROLL_PAGE|SCROLL_HIGH CART|UNKNOWN_EVENT|scroll_speed CART|SCROLL_PAGE|SCROLL_HIGH CART|UNKNOWN_EVENT|scroll_speed CART|SCROLL_PAGE|SCROLL_MID CART|UNKNOWN_EVENT|scroll_speed CART|SCROLL_PAGE|SCROLL_MID CART|UNKNOWN_EVENT|scroll_speed CART|SCROLL_PAGE|SCROLL_MID CART|UNKNOWN_EVENT|scroll_speed CART|SCROLL_PAGE|SCROLL_LOW CART|UNKNOWN_EVENT|scroll_speed CART|SCROLL_PAGE|SCROLL_LOW CART|UNKNOWN_EVENT|scroll_speed CART|SCROLL_PAGE|SCROLL_LOW CART|UNKNOWN_EVENT|scroll_speed CART|SCROLL_PAGE|SCROLL_LOW CART|UNKNOWN_EVENT|scroll_speed CART|UNKNOWN_EVENT|scroll_stop CART|UNKNOWN_EVENT|mouse_move CART|HOVER_ELEMENT|HOVER_SHORT CHECKOUT|ENTER_CHECKOUT|NONE CHECKOUT|CLICK_ELEMENT|CLICK CHECKOUT|CLICK_BUY|CLICK CHECKOUT|UNKNOWN_EVENT|scroll_direction_change CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|UNKNOWN_EVENT|scroll_direction_change CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|UNKNOWN_EVENT|mouse_move CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|UNKNOWN_EVENT|scroll_stop CHECKOUT|UNKNOWN_EVENT|scroll_direction_change CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_LOW CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_LOW CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_LOW CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_LOW CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_LOW CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_MID CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_MID CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_MID CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_MID CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_MID CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_MID CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_MID CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_MID CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_HIGH CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_HIGH CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_HIGH CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_HIGH CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|UNKNOWN_EVENT|scroll_stop CHECKOUT|CLICK_ELEMENT|CLICK CHECKOUT|EDIT_INPUT|CHANGE CHECKOUT|UNKNOWN_EVENT|scroll_direction_change CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_HIGH CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_HIGH CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_HIGH CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_MID CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_MID CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_MID CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_MID CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_MID CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_MID CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_LOW CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_LOW CHECKOUT|UNKNOWN_EVENT|scroll_speed CHECKOUT|SCROLL_PAGE|SCROLL_LOW CHECKOUT|UNKNOWN_EVENT|scroll_speed
e62a58bb-dac5-4dea-bf32-89d533dcd2aa,1775961208762.0,1775961229357.0,29,HOME|START_SESSION|NONE HOME|ENTER_HOME|NONE HOME|CHECK_PRICE|HOVER_SHORT UNKNOWN|ENTER_UNKNOWN|NONE HOME|CLICK_ELEMENT|CLICK HOME|UNKNOWN_EVENT|time_to_first_click HOME|START_INPUT|FOCUS HOME|HOVER_ELEMENT|HOVER_SHORT HOME|UNKNOWN_EVENT|mouse_move HOME|HOVER_ELEMENT|HOVER_SHORT HOME|EDIT_INPUT|BLUR HOME|ABANDON_INPUT|EMPTY HOME|ENTER_HOME|NONE HOME|CLICK_ELEMENT|CLICK HOME|HOVER_ELEMENT|HOVER_SHORT HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|SCROLL_HOME|SCROLL_MID HOME|SCROLL_HOME|SCROLL_LOW HOME|UNKNOWN_EVENT|scroll_speed HOME|UNKNOWN_EVENT|scroll_stop HOME|UNKNOWN_EVENT|mouse_move HOME|HOVER_ELEMENT|HOVER_SHORT HOME|UNKNOWN_EVENT|mouse_move HOME|TAB_OUT|NONE HOME|TAB_RETURN|GAP_MEDIUM HOME|UNKNOWN_EVENT|mouse_move HOME|TAB_OUT|NONE HOME|UNKNOWN_EVENT|mouse_move
f1d12e22-ef06-493d-97e7-6cc5aa9ad86d,1776055462621.0,1776060146204.0,69,UNKNOWN|START_SESSION|NONE UNKNOWN|CLICK_ELEMENT|CLICK UNKNOWN|UNKNOWN_EVENT|time_to_first_click UNKNOWN|CLICK_ELEMENT|CLICK UNKNOWN|UNKNOWN_EVENT|repeat_click UNKNOWN|UNKNOWN_EVENT|mouse_move UNKNOWN|CLICK_ELEMENT|CLICK UNKNOWN|UNKNOWN_EVENT|repeat_click UNKNOWN|UNKNOWN_EVENT|mouse_move UNKNOWN|CLICK_ELEMENT|CLICK UNKNOWN|UNKNOWN_EVENT|mouse_move UNKNOWN|CLICK_ELEMENT|CLICK UNKNOWN|UNKNOWN_EVENT|repeat_click UNKNOWN|CLICK_ELEMENT|CLICK UNKNOWN|UNKNOWN_EVENT|repeat_click UNKNOWN|UNKNOWN_EVENT|mouse_move UNKNOWN|TAB_OUT|NONE UNKNOWN|INACTIVE|GAP_LONG UNKNOWN|START_SESSION|NONE UNKNOWN|CLICK_ELEMENT|CLICK UNKNOWN|UNKNOWN_EVENT|time_to_first_click UNKNOWN|CLICK_ELEMENT|CLICK UNKNOWN|UNKNOWN_EVENT|mouse_move UNKNOWN|CLICK_ELEMENT|CLICK UNKNOWN|HOVER_ELEMENT|HOVER_SHORT UNKNOWN|CLICK_ELEMENT|CLICK UNKNOWN|UNKNOWN_EVENT|mouse_move UNKNOWN|HOVER_ELEMENT|HOVER_SHORT UNKNOWN|CLICK_ELEMENT|CLICK UNKNOWN|UNKNOWN_EVENT|mouse_move UNKNOWN|TAB_OUT|NONE UNKNOWN|START_SESSION|NONE UNKNOWN|CLICK_ELEMENT|CLICK UNKNOWN|UNKNOWN_EVENT|time_to_first_click UNKNOWN|CLICK_ELEMENT|CLICK UNKNOWN|TAB_OUT|NONE UNKNOWN|START_SESSION|NONE UNKNOWN|TAB_OUT|NONE UNKNOWN|START_SESSION|NONE UNKNOWN|INACTIVE|GAP_MEDIUM UNKNOWN|TAB_OUT|NONE UNKNOWN|TAB_RETURN|GAP_SHORT UNKNOWN|CLICK_ELEMENT|CLICK UNKNOWN|UNKNOWN_EVENT|time_to_first_click UNKNOWN|TAB_OUT|NONE UNKNOWN|INACTIVE|GAP_MEDIUM UNKNOWN|INACTIVE|GAP_LONG UNKNOWN|TAB_RETURN|GAP_LONG UNKNOWN|TAB_OUT|NONE UNKNOWN|INACTIVE|GAP_MEDIUM UNKNOWN|TAB_RETURN|GAP_LONG UNKNOWN|INACTIVE|GAP_LONG UNKNOWN|TAB_OUT|NONE UNKNOWN|START_SESSION|NONE UNKNOWN|INACTIVE|GAP_LONG UNKNOWN|TAB_RETURN|GAP_UNKNOWN UNKNOWN|TAB_OUT|NONE UNKNOWN|INACTIVE|GAP_LONG UNKNOWN|TAB_RETURN|GAP_LONG UNKNOWN|TAB_OUT|NONE UNKNOWN|INACTIVE|GAP_LONG UNKNOWN|TAB_RETURN|GAP_LONG UNKNOWN|TAB_OUT|NONE UNKNOWN|INACTIVE|GAP_LONG UNKNOWN|TAB_RETURN|GAP_LONG UNKNOWN|TAB_OUT|NONE UNKNOWN|INACTIVE|GAP_LONG UNKNOWN|TAB_RETURN|GAP_LONG UNKNOWN|TAB_OUT|NONE
